indicat;time;unix;lat;lon;alt;head;speed;equip;regist;orig;dest;id_iata;id_icao;code1;code2;Distance1;Distance2
6898.0;2017-11-13 06:25:09-02:00;1510561509.0;-24.734;-46.9463;31000.0;65.0;478.0;A319;PR-AVC;CWB;GRU;O66243;ONE6243;48651;0;130.46614682871416;82.25336132473328
12051.0;2017-09-29 16:46:07.404827-03:00;1506714367.404827;-23.669910392613776;-45.931615719963574;21441.583301913884;257.5694097091308;320.55527767304625;A319;PT-TMG;SDU;CGH;JJ3925;TAM3925;4894E;0;159.55617084755104;40.0
9531.0;2017-10-30 12:13:45-02:00;1509372825.0;-13.0703;-38.5951;4100.0;35.0;262.0;A320;PR-ONY;GRU;SSA;O66356;ONE6356;48FBE;0;767.8765877089904;18.691435702565688
12870.0;2017-11-01 08:31:15-02:00;1509532275.0;-23.816;-45.4935;26650.0;256.0;353.0;A319;PT-TMG;SDU;CGH;JJ3907;TAM3907;4894E;3334;139.67368561085993;65.00288827627467
3590.0;2017-10-01 21:59:56-03:00;1506905996.0;-23.169;-44.4982;18200.0;76.0;475.0;A319;PT-TMD;CGH;SDU;JJ3958;TAM3958;4851B;0;122.18457338144847;75.50391769353895
5942.0;2017-09-12 12:31:07-03:00;1505230267.0;-24.5647;-47.0563;23325.0;53.0;403.0;A319;PT-TMG;CWB;CGH;JJ3008;TAM3008;4894E;0;129.23748615064233;60.533488340824704
10850.0;2017-11-13 23:21:20-02:00;1510622480.0;-26.9363;-48.4038;36975.0;35.0;477.0;A320;PR-ONZ;POA;GRU;O66115;ONE6115;48FBF;0;234.83806349695612;235.16069813864686
2112.0;2017-09-27 22:34:37-03:00;1506562477.0;-25.5364;-49.1714;0.0;263.0;0.0;A320;PR-MYT;CGH;CWB;JJ3089;TAM3089;48BE3;0;179.10697880633708;0.38240614474137696
1356.0;2017-11-08 08:49:15-02:00;1510138155.0;-18.2991;-48.1437;36025.0;354.0;458.0;A320;PR-OCO;CGH;BSB;O66060;ONE6060;490F1;0;330.88736564587623;146.51264195673156
6284.0;2017-11-05 14:21:53-02:00;1509898913.0;-25.5045;-48.8753;11500.0;80.0;353.0;B738;PR-GGE;CWB;CGH;G31141;GLO1141;48120;0;16.39874824409547;165.70861451900626
9945.0;2017-10-08 10:21:40-03:00;1507468900.0;-29.8535;-50.9441;11325.0;42.0;296.0;B738;PR-GXB;POA;CGH;G31213;GLO1213;48DB1;0;14.528037918847547;439.30540104964825
5146.0;2017-10-06 09:42:53.388179-03:00;1507293773.3881788;-19.666280511183135;-44.021442811493365;8515.415335058206;267.10543129851203;282.29073481807876;A320;PR-MYH;CNF;CGH;JJ3213;TAM3213;486C1;0;5.0;279.8549236011067
5080.0;2017-09-29 11:16:50-03:00;1506694610.0;-19.6287;-43.9688;0.0;137.0;0.0;A320;PR-MYK;CNF;CGH;JJ3263;TAM3263;48799;0;0.3116442334381333;283.31931871081815
8718.0;2017-09-27 13:26:03-03:00;1506529563.0;-19.6642;-43.5283;35000.0;35.0;468.0;A321;PT-MXE;GRU;REC;JJ3692;TAM3692;482C6;0;280.13394872877336;855.5972292425703
12473.0;2017-10-10 19:14:59-03:00;1507673699.0;-23.0939;-43.248;8075.0;242.0;324.0;A318;PR-ONR;SDU;CGH;O66015;ONE6015;48DA6;3303;12.023528223937788;190.77341423510254
11349.0;2017-11-03 20:09:32-02:00;1509746972.0;-19.6851;-44.1457;36025.0;216.0;417.0;A20N;PR-YRB;REC;GRU;AD5333;AZU5333;4929C;5156;878.1094561012476;260.26356658066504
13764.0;2017-10-10 09:15:16-03:00;1507637716.0;-21.8739;-43.4588;34000.0;211.0;436.0;A321;PT-XPF;SSA;GRU;JJ3179;TAM3179;491B0;0;613.9706853828848;191.73832518438877
11712.0;2017-09-22 12:20:29-03:00;1506093629.0;-23.6223;-46.6604;0.0;205.0;25.0;A319;PR-MBU;SDU;CGH;JJ3921;TAM3921;48198;0;197.83500973034296;0.31822965570922207
8804.0;2017-10-05 05:16:09-03:00;1507191369.0;-10.9681;-37.3768;35000.0;37.0;431.0;B733;PR-SDG;GRU;REC;;SID9523;49276;0;912.6567109589164;224.34394504699097
140.0;2017-09-25 22:07:23-03:00;1506388043.0;-23.6318;-46.6544;0.0;323.0;26.0;A320;PR-MBD;BSB;CGH;JJ3715;TAM3715;47FD0;0;471.91634555015025;0.3590582334860309
6663.0;2017-10-24 11:18:54-02:00;1508851134.0;-23.4492;-46.5252;2900.0;73.0;143.0;A321;PT-MXL;CWB;GRU;JJ3156;TAM3156;48F6A;0;191.54633692982395;2.9902497483436803
9033.0;2017-11-02 19:09:57-02:00;1509656997.0;-19.7498;-43.5914;37000.0;35.0;489.0;A20N;PR-YRF;GRU;REC;AD9299;AZUL9299;492B5;4446;273.8716260620525;861.8550584228345
3936.0;2017-10-24 06:37:03-02:00;1508834223.0;-23.4218;-45.5809;20975.0;73.0;422.0;A319;PT-TMB;CGH;SDU;JJ3900;TAM3900;48519;0;60.531391768308474;137.1364876259549
5570.0;2017-09-27 14:52:38-03:00;1506534758.0;-19.6363;-43.9636;0.0;208.0;16.0;A319;PR-MYB;CNF;GRU;JJ4610;TAM4610;4827D;0;0.8549788101457484;268.00281194779666
1329.0;2017-11-06 17:24:04-02:00;1509996244.0;-16.2385;-48.2029;8500.0;13.0;296.0;A319;PT-TME;CGH;BSB;JJ3710;TAM3710;485B2;0;452.5533527237822;27.51942475684399
2363.0;2017-11-07 18:34:37-02:00;1510086877.0;-25.5367;-49.1711;0.0;214.0;0.0;A320;PR-MYZ;CGH;CWB;JJ3015;TAM3015;48DC2;0;179.105828330725;0.4066939730866956
1835.0;2017-11-01 16:27:40-02:00;1509560860.0;-19.6311;-43.966;0.0;50.0;24.0;A320;PR-MYV;CGH;CNF;JJ3123;TAM3123;48C4D;0;283.2792934019998;0.5227840033991072
5627.0;2017-10-04 11:46:29-03:00;1507128389.0;-19.6284;-43.9691;0.0;317.0;28.0;A320;PR-MBD;CNF;GRU;JJ3343;TAM3343;47FD0;0;0.2871644333000815;268.2489261746043
2871.0;2017-11-07 19:11:01-02:00;1510089061.0;-28.2138;-50.3384;36000.0;211.0;412.0;B738;PR-GUO;CGH;POA;G31226;GLO1226;48AFE;0;340.03647024147;115.58815468738857
473.0;2017-10-30 17:27:24-02:00;1509391644.0;-23.7097;-46.7389;8100.0;147.0;272.0;B737;PR-VBH;BSB;CGH;G31455;GLO1455;48339;0;475.85034447815434;6.773278747181234
11242.0;2017-10-27 05:34:08-02:00;1509089648.0;-14.5221;-38.5013;34000.0;208.0;443.0;A321;PT-MXB;REC;GRU;JJ3503;TAM3503;480A4;0;438.4267560604444;701.2589853241311
1408.0;2017-11-10 20:10:55-02:00;1510351855.0;-23.6212;-46.6612;0.0;319.0;0.0;A319;PT-TML;CGH;BSB;JJ3712;TAM3712;491A3;0;0.39666008329008934;471.22884684599745
9032.0;2017-11-02 17:35:15-02:00;1509651315.0;-8.5705;-35.5285;14875.0;37.0;378.0;A20N;PT-TMN;GRU;REC;JJ3548;TAM3548;492AE;0;1093.3117889468278;44.83558256933539
2841.0;2017-11-05 17:40:28-02:00;1509910828.0;-23.6282;-46.6576;0.0;41.0;0.0;A320;PR-MBF;CGH;POA;JJ4528;TAM4528;47FFE;0;0.1421727343762246;452.6794078554532
7761.0;2017-10-30 17:44:26-02:00;1509392666.0;-25.5849;-49.1127;4400.0;314.0;168.0;B738;PR-GXD;GRU;CWB;G31124;GLO1124;48E09;0;193.71989257680931;4.696997605260259
4994.0;2017-09-22 06:09:27-03:00;1506071367.0;-19.6284;-43.9683;0.0;197.0;0.0;A320;PR-MYX;CNF;CGH;JJ3201;TAM3201;48CE7;0;0.3148056960547478;283.34948979241966
9052.0;2017-11-03 22:24:24-02:00;1509755064.0;-15.5411;-40.6917;39000.0;33.0;481.0;B738;PR-GTT;GRU;REC;G31622;GLO1622;4800A;0;576.4042471134484;560.0261604932963
757.0;2017-09-19 19:17:00-03:00;1505859420.0;-15.8855;-48.0165;4650.0;86.0;150.0;A320;PR-ONW;CGH;BSB;O66064;ONE6064;48FBC;0;471.57611789983565;5.72508356932672
13586.0;2017-09-26 23:21:51-03:00;1506478911.0;-17.4696;-40.7522;33975.0;208.0;452.0;A321;PT-XPO;SSA;GRU;JJ4500;TAM4500;49246;0;308.23718230142885;481.9307652592113
3233.0;2017-09-24 10:22:03-03:00;1506259323.0;-23.1292;-44.3173;14575.0;76.0;342.0;A319;PR-MBW;CGH;SDU;JJ3962;TAM3962;4827C;0;132.46480453343304;65.22945416497303
10265.0;2017-09-20 16:55:44-03:00;1505937344.0;-28.3629;-49.7682;29200.0;33.0;485.0;A320;PR-MYK;POA;GRU;JJ3395;TAM3395;48799;0;122.60009450619702;345.5825043704181
1239.0;2017-10-31 22:50:41-02:00;1509497441.0;-16.5045;-48.0101;19000.0;26.0;394.0;A320;PR-MHX;CGH;BSB;JJ3218;TAM3218;4819C;0;434.8212418674259;38.436102258663674
9107.0;2017-11-08 04:51:38-02:00;1510123898.0;-15.3584;-40.525;31000.0;33.0;469.0;B734;PR-SDV;GRU;REC;;SID9523;491D9;0;590.9014363153868;545.4286519182659
9307.0;2017-09-26 18:40:18-03:00;1506462018.0;-21.0891;-44.5949;37000.0;35.0;459.0;A320;PR-ONW;GRU;SSA;O66310;ONE6310;48FBC;0;175.51418579597507;609.4914950639356
2234.0;2017-10-24 21:42:01-02:00;1508888521.0;-23.9617;-47.2076;20000.0;246.0;375.0;A320;PR-MHA;CGH;CWB;JJ3089;TAM3089;48014;0;36.413422563215896;143.00607994089944
9267.0;2017-09-23 01:41:52-03:00;1506141712.0;-14.7703;-39.7677;35000.0;32.0;451.0;A321;PT-XPM;GRU;SSA;JJ3398;TAM3398;4924A;0;644.9303425949964;140.12670896978136
13103.0;2017-11-06 17:59:24-02:00;1509998364.0;-23.4469;-44.0145;25625.0;242.0;436.0;B738;PR-GXR;SDU;CGH;G31045;GLO1045;48F04;3735;57.077058532934444;145.9826675943795
6618.0;2017-10-07 19:25:20-03:00;1507415120.0;-23.4542;-46.7039;5550.0;118.0;191.0;B737;PR-GEJ;CWB;GRU;G31947;GLO1947;49270;0;184.05308057268897;12.779245908539762
6763.0;2017-11-01 22:24:10-02:00;1509582250.0;-23.9783;-46.2714;19425.0;4.0;371.0;A321;PT-XPH;CWB;GRU;JJ3332;TAM3332;491AD;0;183.99160346329847;34.4592117477703
5441.0;2017-11-12 18:49:47-02:00;1510519787.0;-19.6282;-43.9685;0.0;227.0;0.0;A320;PR-MYA;CNF;CGH;JJ4546;TAM4546;48273;0;0.29830567889732335;283.3538177810172
4031.0;2017-10-25 22:39:24-02:00;1508978364.0;-22.9293;-43.1617;225.0;358.0;118.0;A319;PR-ONJ;CGH;SDU;O66032;ONE6032;48BB1;3752;197.4460640553629;1.1609240676131571
12216.0;2017-10-04 19:26:25-03:00;1507155985.0;-22.9169;-43.0385;6400.0;160.0;290.0;A319;PR-MBW;SDU;CGH;JJ3953;TAM3953;4827C;3766;6.877758596524021;204.26155724915074
8098.0;2017-09-28 20:47:44-03:00;1506642464.0;-26.4436;-49.3442;33925.0;219.0;444.0;A321;PT-XPM;GRU;POA;JJ4510;TAM4510;4924A;0;239.0995570331504;234.29945900398337
665.0;2017-11-10 20:42:15-02:00;1510353735.0;-22.0229;-46.4883;34975.0;179.0;423.0;A320;PR-TYF;BSB;CGH;JJ3717;TAM3717;48EC6;0;378.5938139989731;96.8142177447138
8777.0;2017-10-01 13:19:44-03:00;1506874784.0;-20.4551;-44.1173;36975.0;35.0;483.0;A20N;PR-OBI;GRU;REC;O66324;ONE6324;492D0;0;222.12143929322824;913.5745487140191
3105.0;2017-09-21 10:22:53-03:00;1506000173.0;-23.0859;-44.1215;14400.0;76.0;374.0;A319;PR-AVC;CGH;SDU;O66004;ONE6004;48651;0;143.59814620330613;54.10473488315183
10263.0;2017-09-20 13:53:10-03:00;1505926390.0;-28.5549;-49.797;34000.0;36.0;476.0;B738;PR-GTA;POA;GRU;G31235;GLO1235;47ECD;0;112.56711571719522;356.22713508645376
13635.0;2017-09-29 18:29:17-03:00;1506720557.0;-16.7075;-40.3191;36000.0;208.0;414.0;B738;PR-VBG;SSA;GRU;G31695;GLO1695;4814B;0;256.1173622210534;532.9618865940159
8824.0;2017-10-06 14:17:40-03:00;1507310260.0;-8.567;-35.4056;14425.0;49.0;406.0;A321;PT-XPC;GRU;REC;JJ3692;TAM3692;491A1;0;1097.5773647936903;39.06270631908083
570.0;2017-11-05 20:15:50-02:00;1509920150.0;-23.44;-46.7859;6450.0;145.0;203.0;A320;PR-AVQ;BSB;CGH;O66065;ONE6065;48A70;0;459.4355424768216;13.269577258030722
7991.0;2017-09-21 18:27:08-03:00;1506029228.0;-27.0396;-49.4642;35975.0;205.0;447.0;A320;PR-OCM;GRU;POA;O66128;ONE6128;490EF;0;270.8535187154107;199.1400369795988
11437.0;2017-11-10 07:40:05-02:00;1510306805.0;-8.1346;-34.9184;0.0;70.0;11.0;A321;PT-MXQ;REC;GRU;JJ3515;TAM3515;48FFB;0;0.5580765898656139;1135.3913499859896
4815.0;2017-11-12 11:42:18-02:00;1510494138.0;-23.6286;-46.3201;10500.0;73.0;309.0;A319;PR-MYB;CGH;SDU;JJ3972;TAM3972;4827D;0;18.51968445504468;179.62315893136912
487.0;2017-10-31 12:09:39-02:00;1509458979.0;-15.8706;-47.9201;0.0;103.0;0.0;A320;PR-MYQ;BSB;CGH;JJ3101;TAM3101;48B66;0;0.09140010615550734;471.60465754763146
1720.0;2017-10-10 10:22:56-03:00;1507641776.0;-19.5792;-44.1791;7325.0;16.0;253.0;B738;PR-VBF;CGH;CNF;G31302;GLO1302;4814A;0;279.8673923023511;12.041161773814492
11453.0;2017-11-11 12:18:23-02:00;1510409903.0;-19.7486;-44.1945;33950.0;216.0;441.0;A321;PT-XPC;REC;GRU;JJ3255;TAM3255;491A1;0;882.8135083379447;255.58164343422413
5014.0;2017-09-23 16:04:43-03:00;1506193483.0;-21.0169;-45.5612;29950.0;215.0;451.0;A319;PR-MBU;CNF;CGH;JJ4738;TAM4738;48198;0;122.59458566609176;168.23858646711298
11498.0;2017-11-14 16:41:51-02:00;1510684911.0;-23.1271;-46.5538;9900.0;203.0;341.0;B738;PR-GGL;REC;GRU;G31617;GLO1617;481D7;0;1123.8169882746524;19.069022538499997
11046.0;2017-09-29 05:54:53-03:00;1506675293.0;-11.0322;-36.5354;36000.0;209.0;427.0;B738;PR-GXP;REC;GRU;G31613;GLO1613;48F02;0;199.0979373836045;937.8679009683644
4452.0;2017-11-04 10:22:58-02:00;1509798178.0;-22.9565;-43.547;6100.0;76.0;242.0;A318;PR-AVJ;CGH;SDU;O66004;ONE6004;48990;0;176.31777400932563;21.467400094661183
10277.0;2017-09-21 12:51:52-03:00;1506009112.0;-29.9927;-51.1732;0.0;90.0;30.0;A320;PR-MHW;POA;GRU;JJ3160;TAM3160;48274;0;0.1301230240818907;467.86541444364656
8957.0;2017-10-28 11:09:21-02:00;1509196161.0;-7.8706;-35.0831;3325.0;92.0;213.0;B738;PR-GGO;GRU;REC;G31614;GLO1614;4823F;0;1143.0095141464838;18.095663519941176
6726.0;2017-10-29 22:11:09.900149-02:00;1509322269.9001489;-25.338269113308588;-48.47103102857184;19971.793962304917;84.10327873436957;389.9500744531324;A320;PR-MYY;CWB;GRU;JJ4728;TAM4728;48DC1;0;40.0;158.25149144372762
368.0;2017-10-10 21:06:38-03:00;1507680398.0;-17.5226;-47.5995;38625.0;164.0;426.0;B738;PR-GGK;BSB;CGH;G31460;GLO1460;480DB;0;100.95293408150702;370.68194413423373
14066.0;2017-11-15 00:41:27-02:00;1510713687.0;-22.8573;-46.4343;16400.0;159.0;329.0;A320;PR-TYH;SSA;GRU;JJ4500;TAM4500;48F12;0;756.4188816569003;34.82355897923107
4635.0;2017-11-08 09:18:34-02:00;1510139914.0;-23.1441;-44.3821;18000.0;76.0;374.0;B738;PR-GXI;CGH;SDU;G31010;GLO1010;48E78;0;128.7730015680408;68.91777193433089
2214.0;2017-10-09 21:43:39-03:00;1507596219.0;-25.1627;-49.248;10675.0;217.0;271.0;B738;PR-GXB;CGH;CWB;G31148;GOL1148;48DB1;0;169.27711358182526;22.51892398539571
9648.0;2017-11-09 14:32:06-02:00;1510245126.0;-22.0005;-45.2332;33350.0;32.0;490.0;B738;PR-GUM;GRU;SSA;G31696;GLO1696;4898A;0;110.29787845429158;674.7083700783097
9445.0;2017-10-09 21:39:39-03:00;1507595979.0;-13.8063;-39.1267;19375.0;32.0;408.0;A321;PT-XPD;GRU;SSA;JJ3178;TAM3178;491A2;0;713.8133192683551;71.5774032441615
360.0;2017-10-10 18:57:51-03:00;1507672671.0;-19.5913;-47.0766;34975.0;171.0;452.0;A320;PR-MHU;BSB;CGH;JJ3721;TAM3721;48135;0;228.7470365647745;243.6568256734184
8590.0;2017-09-12 04:41:03-03:00;1505202063.0;-13.889;-39.5561;30925.0;34.0;475.0;B733;PR-SDO;GRU;REC;;SID9525;49319;0;695.6496406928349;441.1793761646421
12811.0;2017-10-31 06:53:24-02:00;1509440004.0;-23.3989;-43.6567;23375.0;255.0;350.0;A318;PR-ONI;SDU;CGH;O66001;ONE6001;48BB0;3626;40.119031834831965;165.89425181382333
2369.0;2017-11-08 19:17:25.762814-02:00;1510175845.7628136;-25.471389006122497;-49.239617383919374;4270.89804393934;134.0;148.1185931662055;B737;PR-GEI;CGH;CWB;G31142;GLO1142;4919F;0;179.57798654769363;5.0
11258.0;2017-10-28 11:35:36-02:00;1509197736.0;-12.4288;-37.345;36000.0;209.0;450.0;A320;PR-ONY;REC;GRU;O66305;ONE6305;48FBE;0;295.61860779927053;842.0465566600235
11809.0;2017-09-24 20:02:23-03:00;1506294143.0;-23.3736;-44.5469;28000.0;256.0;408.0;A319;PR-MYL;SDU;CGH;JJ3953;TAM3953;48950;3332;81.43295694480379;117.26539511175844
1235.0;2017-10-31 18:53:05-02:00;1509483185.0;-17.069;-47.847;28175.0;357.0;441.0;A320;PR-AVU;CGH;BSB;O66064;ONE6064;48A72;0;399.79513898308585;72.1205812126217
9243.0;2017-09-21 05:00:15.428556-03:00;1505980815.4285564;-23.41501659503959;-46.385294024556536;5016.243840405591;69.66589789164652;217.9792430744563;B734;PR-SDV;GRU;SSA;;SID9303;491D9;0;5.0;781.053626353684
10945.0;2017-09-22 13:55:17-03:00;1506099317.0;-18.2367;-41.6377;35975.0;234.0;456.0;A320;PR-TYF;REC;GRU;JJ3549;TAM3549;48EC6;0;723.3732766437179;413.954116810599
9089.0;2017-11-06 22:35:25-02:00;1510014925.0;-8.6131;-35.5579;15300.0;37.0;435.0;A321;PT-MXH;GRU;REC;JJ3498;TAM3498;48808;0;1090.2118927553086;47.77404798790527
13797.0;2017-10-25 19:50:44-02:00;1508968244.0;-22.3346;-43.7616;34050.0;211.0;438.0;A320;PR-AVU;SSA;GRU;O66259;ONE6259;48A72;0;646.3773098285511;164.0816923795137
10967.0;2017-09-24 11:09:15-03:00;1506262155.0;-23.0191;-45.3957;24575.0;256.0;383.0;A321;PT-MXE;REC;GRU;JJ3648;TAM3648;482C6;0;1080.002099253314;64.5588608726817
4100.0;2017-10-27 10:29:03-02:00;1509107343.0;-23.3594;-45.3414;23000.0;77.0;404.0;A318;PR-AVJ;CGH;SDU;O66004;ONE6004;48990;0;74.24051612213029;123.42722797733231
10967.0;2017-09-24 10:14:56-03:00;1506258896.0;-18.2033;-40.7661;30000.0;223.0;478.0;A321;PT-MXE;REC;GRU;JJ3648;TAM3648;482C6;0;695.3263225214877;449.00157409844627
339.0;2017-10-09 12:43:29-03:00;1507563809.0;-17.9675;-47.4081;33550.0;173.0;470.0;A320;PR-MYI;BSB;CGH;JJ3101;TAM3101;486C2;0;129.38331302187882;342.7359582601541
5927.0;2017-11-14 05:42:00-02:00;1510645320.0;-20.2317;-44.4306;22725.0;211.0;395.0;A319;PT-TMC;CNF;GRU;JJ3441;TAM3441;4851A;0;44.76645636672909;223.75786020295254
5472.0;2017-09-12 19:36:30-03:00;1505255790.0;-19.6139;-44.2005;18200.0;256.0;353.0;B737;PR-GEI;CNF;GRU;G31329;GLO1329;4919F;0;12.955908774385467;262.4981548327515
11496.0;2017-11-14 13:34:19-02:00;1510673659.0;-11.4257;-36.7406;34000.0;210.0;452.0;A321;PT-XPF;REC;GRU;JJ3549;JJ3549;491B0;0;225.65373114763204;911.6369802347879
10499.0;2017-10-08 14:33:31-03:00;1507484011.0;-29.9744;-51.0106;4500.0;60.0;266.0;A320;PR-OCB;POA;GRU;O66123;ONE6123;48FC1;0;8.438414623483137;462.30025614886404
4346.0;2017-11-01 18:11:27-02:00;1509567087.0;-23.13;-44.3233;17350.0;76.0;356.0;A319;PR-MYL;CGH;SDU;JJ3946;TAM3946;48950;0;132.13108498517354;65.56406689793694
6876.0;2017-11-10 23:38:58-02:00;1510364338.0;-23.4363;-46.4791;2875.0;73.0;179.0;A321;PT-XPJ;CWB;GRU;JJ4728;TAM4728;49206;0;193.9700625611767;0.33633590022772614
606.0;2017-11-07 20:12:27-02:00;1510092747.0;-23.5286;-47.025;8200.0;144.0;239.0;A319;PT-TMI;BSB;CGH;JJ3725;TAM3725;48CE6;0;463.038088895018;21.135707939663305
11704.0;2017-09-22 10:25:08-03:00;1506086708.0;-23.7452;-46.2961;7475.0;257.0;287.0;A319;PT-TMA;SDU;CGH;JJ3915;TAM3915;483DD;3304;180.089612696166;21.08418877632919
8421.0;2017-11-04 18:30:09-02:00;1509827409.0;-27.8044;-47.8651;38000.0;237.0;407.0;A20N;PR-OBJ;GRU;POA;O66128;ONE6128;4932B;0;273.2156988228682;218.12104915418152
2503.0;2017-09-23 14:49:18-03:00;1506188958.0;-27.5934;-49.5789;38000.0;212.0;432.0;B738;PR-GXX;CGH;POA;G31214;GLO1214;49104;0;286.2525256399642;166.88718068546748
8704.0;2017-09-26 15:23:55-03:00;1506450235.0;-22.9293;-45.7904;21650.0;22.0;413.0;A321;PT-MXG;GRU;REC;JJ3548;TAM3548;485AF;0;48.46376486233012;1088.5810467625886
1422.0;2017-11-12 09:26:27-02:00;1510485987.0;-21.986;-47.6224;38000.0;352.0;421.0;A319;PR-AVC;CGH;BSB;O66172;ONE6172;48651;0;112.17542905692335;367.93716455740366
11262.0;2017-10-28 17:05:41-02:00;1509217541.0;-10.1741;-35.9981;36000.0;208.0;442.0;B738;PR-GGQ;REC;GRU;G31619;GLO1619;48395;0;138.64007079426804;998.2638909916752
8584.0;2017-11-14 17:08:07-02:00;1510686487.0;-29.6424;-51.3527;7475.0;197.0;280.0;B738;PR-GXQ;GRU;POA;G31236;GLO1236;48F03;0;455.9772345084182;23.152447063743516
964.0;2017-10-01 18:34:46-03:00;1506893686.0;-18.0948;-48.2244;38000.0;350.0;416.0;B738;PR-GGL;CGH;BSB;G31454;GOL1454;481D7;0;343.9290089460254;134.811675785724
1454.0;2017-11-14 07:06:34-02:00;1510650394.0;-23.3105;-47.4128;24925.0;351.0;452.0;B738;PR-GUD;CGH;BSB;G31442;GLO1442;48612;0;45.817022414721286;448.0793280881908
12880.0;2017-11-01 11:49:35-02:00;1509544175.0;-23.8984;-45.8668;21025.0;257.0;325.0;A319;PT-TMO;SDU;CGH;JJ3921;TAM3921;49314;3512;160.5660609392348;46.41794288137486
7911.0;2017-11-12 18:21:38.736316-02:00;1510518098.7363157;-25.588476313306906;-49.10875624950258;4614.520162315836;314.0;165.11057730570894;A320;PR-OCH;GRU;CWB;O66246;ONE6246;490ED;0;193.7055510051981;5.0
4926.0;2017-11-14 16:37:48-02:00;1510684668.0;-23.0994;-44.1805;14400.0;76.0;301.0;B738;PR-GUZ;CGH;SDU;G31038;GLO1038;48618;0;140.23663455247708;57.462285360926536
8130.0;2017-10-01 09:29:22-03:00;1506860962.0;-28.8884;-50.5553;27450.0;216.0;376.0;A320;PR-ONL;GRU;POA;O66126;ONE6126;48BB3;0;394.79376108941904;73.8540195760049
814.0;2017-09-22 19:05:10-03:00;1506117910.0;-15.8678;-48.0332;4774.0;80.0;100.0;A320;PR-MBQ;CGH;BSB;JJ3722;TAM3722;480B1;0;472.78086837175107;6.628156525743588
12949.0;2017-11-02 17:01:00-02:00;1509649260.0;-23.5533;-44.3183;30000.0;256.0;379.0;B738;PR-GXV;SDU;CGH;G31041;GLO1041;48FB6;3221;74.63614022773777;128.8660369136376
5276.0;2017-10-30 16:42:02-02:00;1509388922.0;-20.035;-44.809;26475.0;215.0;381.0;A320;PR-TYD;CNF;CGH;JJ3223;TAM3223;48E55;0;53.37703116890684;239.19191527881364
5915.0;2017-11-13 07:06:21-02:00;1510563981.0;-22.7069;-46.4301;19075.0;220.0;320.0;A320;PR-OCW;CNF;GRU;O66165;ONE6165;491EF;0;230.8821968637639;43.86219093006379
3425.0;2017-09-28 08:35:20-03:00;1506598520.0;-23.0274;-43.8612;8450.0;76.0;300.0;A319;PT-TMD;CGH;SDU;JJ3908;TAM3908;4851B;0;158.41753454846494;39.30622232786709
540.0;2017-11-03 06:52:20-02:00;1509699140.0;-19.1341;-47.1523;35000.0;170.0;453.0;A320;PR-MBA;BSB;CGH;JJ3173;TAM3173;47FA6;0;200.98842681143125;271.42642911424275
1333.0;2017-11-06 19:23:22-02:00;1510003402.0;-23.6252;-46.6598;0.0;240.0;0.0;A319;PR-MYB;CGH;BSB;JJ3712;TAM3712;4827D;0;0.19566902562122404;471.4783140747014
8504.0;2017-11-09 17:10:23-02:00;1510254623.0;-28.9284;-51.0233;21200.0;209.0;317.0;B738;PR-GGL;GRU;POA;G31236;GLO1236;481D7;0;411.2947241895754;64.50957400156331
3333.0;2017-09-26 08:42:23-03:00;1506426143.0;-23.6243;-46.6603;0.0;108.0;0.0;A319;PR-MBV;CGH;SDU;JJ3912;TAM3912;48199;0;0.24133240115209223;197.85424522858543
9046.0;2017-11-03 14:14:13-02:00;1509725653.0;-23.1943;-46.0147;13425.0;19.0;352.0;A321;PT-XPM;GRU;REC;JJ3302;TAM3302;4924A;0;29.162084593950752;1108.7672099214851
7482.0;2017-09-23 09:15:14.174862-03:00;1506168914.1748617;-25.47144220740111;-49.239683965699065;4046.4245615789005;134.0;167.02374269298167;A321;PT-MXI;GRU;CWB;JJ4709;TAM4709;48809;0;194.64514740787206;5.0
8948.0;2017-10-27 19:07:50.458820-02:00;1509138470.45882;-23.41680876410408;-45.748102477751466;18703.396975564072;95.0;399.50705800554175;A321;PT-MXO;GRU;REC;JJ3516;TAM3516;48FCB;0;40.0;1110.7796596849068
9108.0;2017-11-08 06:02:05-02:00;1510128125.0;-11.5091;-37.943;33000.0;40.0;465.0;B733;PR-SDO;GRU;REC;;SID9522;49319;0;867.1383395396234;270.7944073274357
118.0;2017-09-24 19:54:24-03:00;1506293664.0;-16.6887;-47.7031;26100.0;167.0;420.0;B738;PR-GXJ;BSB;CGH;G31461;GLO1461;48E92;0;50.692077891509754;421.14673677009984
442.0;2017-10-28 07:34:07-02:00;1509183247.0;-22.9879;-47.0961;18375.0;189.0;340.0;A319;PT-TMA;BSB;CGH;JJ3173;TAM3173;483DD;0;430.30275757673303;45.395820286655194
8037.0;2017-09-24 18:51:39-03:00;1506289899.0;-29.9914;-51.1772;0.0;11.0;20.0;A320;PR-AVP;GRU;POA;O66128;ONE6128;48A6F;0;467.91606706711553;0.35050898865577873
9646.0;2017-11-09 12:44:36-02:00;1510238676.0;-12.943;-38.4946;2900.0;78.0;187.0;A20N;PR-OBD;GRU;SSA;O66356;ONE6356;49294;0;777.5178096458482;10.29211778021991
11449.0;2017-11-11 22:30:32-02:00;1510446632.0;-21.1662;-45.0921;38025.0;221.0;415.0;A320;PR-OCI;REC;GRU;O66303;ONE6303;490EE;0;980.9153214295804;156.53497847748
